snapshot_date,rows_raw,rows_dedup,entities,dupes_by_snapshot_entity,null_entity_id,null_composite_figi,null_share_class_figi
2006-06-21,2613,2613,2613,0,0,1504,1504
2006-06-22,2614,2614,2614,0,0,1505,1505
2006-06-23,2614,2614,2614,0,0,1505,1505
2006-06-24,2614,2614,2614,0,0,1505,1505
2006-06-25,2614,2614,2614,0,0,1505,1505
2006-06-26,2615,2615,2615,0,0,1506,1506
2006-06-27,2615,2615,2615,0,0,1506,1506
2006-06-28,2616,2616,2616,0,0,1507,1507
2006-06-29,2618,2618,2618,0,0,1508,1508
2006-06-30,2619,2619,2619,0,0,1509,1509
2006-07-01,2619,2619,2619,0,0,1509,1509
2006-07-02,2619,2619,2619,0,0,1509,1509
2006-07-03,2617,2617,2617,0,0,1507,1507
2006-07-04,2617,2617,2617,0,0,1507,1507
2006-07-05,2616,2616,2616,0,0,1506,1506
2006-07-06,2616,2616,2616,0,0,1506,1506
2006-07-07,2616,2616,2616,0,0,1506,1506
2006-07-08,2616,2616,2616,0,0,1506,1506
2006-07-09,2616,2616,2616,0,0,1506,1506
2006-07-10,2617,2616,2616,1,0,1506,1506
2006-07-11,2616,2616,2616,0,0,1505,1505
2006-07-12,2617,2617,2617,0,0,1506,1506
2006-07-13,2617,2617,2617,0,0,1506,1506
2006-07-14,2617,2617,2617,0,0,1506,1506
2006-07-15,2617,2617,2617,0,0,1506,1506
2006-07-16,2617,2617,2617,0,0,1506,1506
2006-07-17,2617,2617,2617,0,0,1506,1506
2006-07-18,2618,2618,2618,0,0,1506,1506
2006-07-19,2620,2620,2620,0,0,1507,1507
2006-07-20,2620,2620,2620,0,0,1507,1507
2006-07-21,2621,2621,2621,0,0,1508,1508
2006-07-22,2621,2621,2621,0,0,1508,1508
2006-07-23,2621,2621,2621,0,0,1508,1508
2006-07-24,2621,2621,2621,0,0,1508,1508
2006-07-25,2622,2622,2622,0,0,1509,1509
2006-07-26,2623,2623,2623,0,0,1509,1509
2006-07-27,2623,2623,2623,0,0,1509,1509
2006-07-28,2624,2624,2624,0,0,1510,1510
2006-07-29,2624,2624,2624,0,0,1510,1510
2006-07-30,2624,2624,2624,0,0,1510,1510
2006-07-31,2623,2623,2623,0,0,1509,1509
2006-08-01,2622,2622,2622,0,0,1508,1508
2006-08-02,2623,2623,2623,0,0,1509,1509
2006-08-03,2622,2622,2622,0,0,1508,1508
2006-08-04,2623,2623,2623,0,0,1508,1508
2006-08-05,2623,2623,2623,0,0,1508,1508
2006-08-06,2623,2623,2623,0,0,1508,1508
2006-08-07,2623,2623,2623,0,0,1508,1508
2006-08-08,2624,2624,2624,0,0,1509,1509
2006-08-09,2625,2625,2625,0,0,1510,1510
2006-08-10,2625,2625,2625,0,0,1510,1510
2006-08-11,2626,2626,2626,0,0,1510,1510
2006-08-12,2626,2626,2626,0,0,1510,1510
2006-08-13,2626,2626,2626,0,0,1510,1510
2006-08-14,2625,2625,2625,0,0,1509,1509
2006-08-15,2626,2625,2625,1,0,1509,1509
2006-08-16,2626,2626,2626,0,0,1509,1509
2006-08-17,2626,2626,2626,0,0,1509,1509
2006-08-18,2625,2625,2625,0,0,1508,1508
2006-08-19,2625,2625,2625,0,0,1508,1508
2006-08-20,2625,2625,2625,0,0,1508,1508
2006-08-21,2625,2625,2625,0,0,1508,1508
2006-08-22,2625,2625,2625,0,0,1508,1508
2006-08-23,2624,2624,2624,0,0,1507,1507
2006-08-24,2623,2623,2623,0,0,1506,1506
2006-08-25,2623,2623,2623,0,0,1506,1506
2006-08-26,2623,2623,2623,0,0,1506,1506
2006-08-27,2623,2623,2623,0,0,1506,1506
2006-08-28,2623,2623,2623,0,0,1505,1505
2006-08-29,2624,2624,2624,0,0,1505,1505
2006-08-30,2624,2624,2624,0,0,1505,1505
2006-08-31,2624,2624,2624,0,0,1505,1505
2006-09-01,2624,2624,2624,0,0,1505,1505
2006-09-02,2624,2624,2624,0,0,1505,1505
2006-09-03,2624,2624,2624,0,0,1505,1505
2006-09-04,2624,2624,2624,0,0,1505,1505
2006-09-05,2621,2621,2621,0,0,1501,1501
2006-09-06,2621,2620,2620,1,0,1500,1500
2006-09-07,2621,2621,2621,0,0,1500,1500
2006-09-08,2621,2621,2621,0,0,1500,1500
2006-09-09,2621,2621,2621,0,0,1500,1500
2006-09-10,2621,2621,2621,0,0,1500,1500
2006-09-11,2621,2621,2621,0,0,1500,1500
2006-09-12,2621,2621,2621,0,0,1500,1500
2006-09-13,2621,2621,2621,0,0,1500,1500
2006-09-14,2621,2621,2621,0,0,1500,1500
2006-09-15,2620,2620,2620,0,0,1499,1499
2006-09-16,2620,2620,2620,0,0,1499,1499
2006-09-17,2620,2620,2620,0,0,1499,1499
2006-09-18,2620,2620,2620,0,0,1499,1499
2006-09-19,2620,2620,2620,0,0,1499,1499
2006-09-20,2620,2620,2620,0,0,1498,1498
2006-09-21,2621,2621,2621,0,0,1499,1499
2006-09-22,2621,2621,2621,0,0,1499,1499
2006-09-23,2621,2621,2621,0,0,1499,1499
2006-09-24,2621,2621,2621,0,0,1499,1499
2006-09-25,2620,2620,2620,0,0,1498,1498
2006-09-26,2621,2621,2621,0,0,1499,1499
2006-09-27,2622,2622,2622,0,0,1500,1500
2006-09-28,2624,2624,2624,0,0,1501,1501
2006-09-29,2624,2624,2624,0,0,1501,1501
2006-09-30,2624,2624,2624,0,0,1501,1501
2006-10-01,2624,2624,2624,0,0,1501,1501
2006-10-02,2622,2621,2621,1,0,1473,1473
2006-10-03,2619,2619,2619,0,0,1471,1471
2006-10-04,2618,2618,2618,0,0,1470,1470
2006-10-05,2619,2619,2619,0,0,1471,1471
2006-10-06,2618,2618,2618,0,0,1470,1470
2006-10-07,2618,2618,2618,0,0,1470,1470
2006-10-08,2618,2618,2618,0,0,1470,1470
2006-10-09,2618,2618,2618,0,0,1462,1462
2006-10-10,2618,2618,2618,0,0,1462,1462
2006-10-11,2619,2619,2619,0,0,1462,1462
2006-10-12,2620,2620,2620,0,0,1462,1462
2006-10-13,2620,2620,2620,0,0,1462,1462
2006-10-14,2620,2620,2620,0,0,1462,1462
2006-10-15,2620,2620,2620,0,0,1462,1462
2006-10-16,2620,2620,2620,0,0,1462,1462
2006-10-17,2619,2619,2619,0,0,1461,1461
2006-10-18,2622,2621,2621,1,0,1463,1463
2006-10-19,2621,2621,2621,0,0,1463,1463
2006-10-20,2621,2621,2621,0,0,1463,1463
2006-10-21,2621,2621,2621,0,0,1463,1463
2006-10-22,2621,2621,2621,0,0,1463,1463
2006-10-23,2622,2622,2622,0,0,1463,1463
2006-10-24,2623,2623,2623,0,0,1463,1463
2006-10-25,2626,2625,2625,1,0,1465,1465
2006-10-26,2627,2626,2626,1,0,1466,1466
2006-10-27,2625,2625,2625,0,0,1465,1465
2006-10-28,2625,2625,2625,0,0,1465,1465
2006-10-29,2625,2625,2625,0,0,1465,1465
2006-10-30,2623,2623,2623,0,0,1463,1463
2006-10-31,2623,2623,2623,0,0,1463,1463
2006-11-01,2622,2621,2621,1,0,1461,1461
2006-11-02,2621,2621,2621,0,0,1461,1461
2006-11-03,2621,2621,2621,0,0,1461,1461
2006-11-04,2621,2621,2621,0,0,1461,1461
2006-11-05,2621,2621,2621,0,0,1461,1461
2006-11-06,2621,2621,2621,0,0,1461,1461
2006-11-07,2620,2620,2620,0,0,1460,1460
2006-11-08,2619,2619,2619,0,0,1458,1458
2006-11-09,2621,2621,2621,0,0,1460,1460
2006-11-10,2619,2619,2619,0,0,1458,1458
2006-11-11,2619,2619,2619,0,0,1458,1458
2006-11-12,2619,2619,2619,0,0,1458,1458
2006-11-13,2620,2620,2620,0,0,1458,1458
2006-11-14,2620,2620,2620,0,0,1458,1458
2006-11-15,2620,2620,2620,0,0,1457,1457
2006-11-16,2620,2620,2620,0,0,1456,1456
2006-11-17,2622,2621,2621,1,0,1457,1457
2006-11-18,2621,2621,2621,0,0,1457,1457
2006-11-19,2621,2621,2621,0,0,1457,1457
2006-11-20,2619,2619,2619,0,0,1455,1455
2006-11-21,2622,2622,2622,0,0,1456,1456
2006-11-22,2624,2624,2624,0,0,1458,1458
2006-11-23,2624,2624,2624,0,0,1458,1458
2006-11-24,2624,2624,2624,0,0,1458,1458
2006-11-25,2624,2624,2624,0,0,1458,1458
2006-11-26,2624,2624,2624,0,0,1458,1458
2006-11-27,2623,2623,2623,0,0,1457,1457
2006-11-28,2624,2624,2624,0,0,1457,1457
2006-11-29,2623,2623,2623,0,0,1456,1456
2006-11-30,2623,2623,2623,0,0,1456,1456
2006-12-01,2621,2621,2621,0,0,1454,1454
2006-12-02,2621,2621,2621,0,0,1454,1454
2006-12-03,2621,2621,2621,0,0,1454,1454
2006-12-04,2619,2619,2619,0,0,1452,1452
2006-12-05,2619,2619,2619,0,0,1452,1452
2006-12-06,2619,2619,2619,0,0,1452,1452
2006-12-07,2618,2618,2618,0,0,1451,1451
2006-12-08,2620,2620,2620,0,0,1453,1453
2006-12-09,2620,2620,2620,0,0,1453,1453
2006-12-10,2620,2620,2620,0,0,1453,1453
2006-12-11,2620,2620,2620,0,0,1453,1453
2006-12-12,2620,2620,2620,0,0,1452,1452
2006-12-13,2622,2622,2622,0,0,1454,1454
2006-12-14,2626,2626,2626,0,0,1457,1457
2006-12-15,2626,2626,2626,0,0,1457,1457
2006-12-16,2626,2626,2626,0,0,1457,1457
2006-12-17,2626,2626,2626,0,0,1457,1457
2006-12-18,2628,2628,2628,0,0,1458,1458
2006-12-19,2628,2628,2628,0,0,1458,1458
2006-12-20,2626,2626,2626,0,0,1456,1456
2006-12-21,2624,2624,2624,0,0,1454,1454
2006-12-22,2625,2625,2625,0,0,1454,1454
2006-12-23,2625,2625,2625,0,0,1454,1454
2006-12-24,2625,2625,2625,0,0,1454,1454
2006-12-25,2625,2625,2625,0,0,1454,1454
2006-12-26,2625,2625,2625,0,0,1454,1454
2006-12-27,2624,2624,2624,0,0,1453,1453
2006-12-28,2624,2624,2624,0,0,1453,1453
2006-12-29,2625,2625,2625,0,0,1454,1454
2006-12-30,2625,2625,2625,0,0,1454,1454
2006-12-31,2625,2625,2625,0,0,1454,1454
2007-01-01,2625,2625,2625,0,0,1454,1454
2007-01-02,2625,2625,2625,0,0,1454,1454
2007-01-03,2623,2623,2623,0,0,1452,1452
2007-01-04,2619,2619,2619,0,0,1448,1448
2007-01-05,2619,2619,2619,0,0,1448,1448
2007-01-06,2619,2619,2619,0,0,1448,1448
2007-01-07,2619,2619,2619,0,0,1448,1448
2007-01-08,2618,2618,2618,0,0,1447,1447
2007-01-09,2619,2619,2619,0,0,1448,1448
2007-01-10,2617,2617,2617,0,0,1446,1446
2007-01-11,2617,2617,2617,0,0,1446,1446
2007-01-12,2618,2618,2618,0,0,1446,1446
2007-01-13,2618,2618,2618,0,0,1446,1446
2007-01-14,2618,2618,2618,0,0,1446,1446
2007-01-15,2618,2618,2618,0,0,1446,1446
2007-01-16,2616,2616,2616,0,0,1444,1444
2007-01-17,2616,2616,2616,0,0,1444,1444
2007-01-18,2616,2616,2616,0,0,1444,1444
2007-01-19,2617,2617,2617,0,0,1444,1444
2007-01-20,2617,2617,2617,0,0,1444,1444
2007-01-21,2617,2617,2617,0,0,1444,1444
2007-01-22,2616,2616,2616,0,0,1443,1443
2007-01-23,2616,2616,2616,0,0,1443,1443
2007-01-24,2615,2615,2615,0,0,1442,1442
2007-01-25,2614,2614,2614,0,0,1441,1441
2007-01-26,2615,2615,2615,0,0,1442,1442
2007-01-27,2615,2615,2615,0,0,1442,1442
2007-01-28,2615,2615,2615,0,0,1442,1442
2007-01-29,2612,2612,2612,0,0,1439,1439
2007-01-30,2612,2612,2612,0,0,1439,1439
2007-01-31,2614,2614,2614,0,0,1440,1440
2007-02-01,2614,2614,2614,0,0,1440,1440
2007-02-02,2615,2615,2615,0,0,1441,1441
2007-02-03,2615,2615,2615,0,0,1441,1441
2007-02-04,2615,2615,2615,0,0,1441,1441
2007-02-05,2615,2615,2615,0,0,1441,1441
2007-02-06,2616,2616,2616,0,0,1442,1442
2007-02-07,2615,2615,2615,0,0,1441,1441
2007-02-08,2613,2613,2613,0,0,1439,1439
2007-02-09,2614,2614,2614,0,0,1440,1440
2007-02-10,2614,2614,2614,0,0,1440,1440
2007-02-11,2614,2614,2614,0,0,1440,1440
2007-02-12,2613,2613,2613,0,0,1439,1439
2007-02-13,2613,2613,2613,0,0,1439,1439
2007-02-14,2612,2612,2612,0,0,1439,1439
2007-02-15,2612,2612,2612,0,0,1439,1439
2007-02-16,2612,2612,2612,0,0,1439,1439
2007-02-17,2612,2612,2612,0,0,1439,1439
2007-02-18,2612,2612,2612,0,0,1439,1439
2007-02-19,2612,2612,2612,0,0,1439,1439
2007-02-20,2612,2612,2612,0,0,1439,1439
2007-02-21,2612,2612,2612,0,0,1439,1439
2007-02-22,2612,2612,2612,0,0,1439,1439
2007-02-23,2614,2614,2614,0,0,1440,1440
2007-02-24,2614,2614,2614,0,0,1440,1440
2007-02-25,2614,2614,2614,0,0,1440,1440
2007-02-26,2614,2614,2614,0,0,1440,1440
2007-02-27,2612,2612,2612,0,0,1437,1437
2007-02-28,2611,2611,2611,0,0,1436,1436
2007-03-01,2612,2612,2612,0,0,1437,1437
2007-03-02,2611,2611,2611,0,0,1436,1436
2007-03-03,2611,2611,2611,0,0,1436,1436
2007-03-04,2611,2611,2611,0,0,1436,1436
2007-03-05,2611,2611,2611,0,0,1436,1436
2007-03-06,2611,2611,2611,0,0,1436,1436
2007-03-07,2610,2610,2610,0,0,1435,1435
2007-03-08,2611,2611,2611,0,0,1435,1435
2007-03-09,2611,2611,2611,0,0,1435,1435
2007-03-10,2611,2611,2611,0,0,1435,1435
2007-03-11,2611,2611,2611,0,0,1435,1435
2007-03-12,2611,2611,2611,0,0,1435,1435
2007-03-13,2611,2611,2611,0,0,1435,1435
2007-03-14,2610,2610,2610,0,0,1434,1434
2007-03-15,2610,2610,2610,0,0,1433,1433
2007-03-16,2612,2612,2612,0,0,1435,1435
2007-03-17,2612,2612,2612,0,0,1435,1435
2007-03-18,2612,2612,2612,0,0,1435,1435
2007-03-19,2611,2611,2611,0,0,1435,1435
2007-03-20,2611,2611,2611,0,0,1435,1435
2007-03-21,2610,2610,2610,0,0,1434,1434
2007-03-22,2610,2610,2610,0,0,1433,1433
2007-03-23,2611,2611,2611,0,0,1434,1434
2007-03-24,2611,2611,2611,0,0,1434,1434
2007-03-25,2611,2611,2611,0,0,1434,1434
2007-03-26,2611,2611,2611,0,0,1434,1434
2007-03-27,2611,2611,2611,0,0,1434,1434
2007-03-28,2615,2615,2615,0,0,1437,1437
2007-03-29,2615,2615,2615,0,0,1437,1437
2007-03-30,2614,2614,2614,0,0,1436,1436
2007-03-31,2614,2614,2614,0,0,1436,1436
2007-04-01,2614,2614,2614,0,0,1436,1436
2007-04-02,2612,2612,2612,0,0,1433,1433
2007-04-03,2611,2611,2611,0,0,1432,1432
2007-04-04,2610,2610,2610,0,0,1431,1431
2007-04-05,2609,2609,2609,0,0,1430,1430
2007-04-06,2609,2609,2609,0,0,1430,1430
2007-04-07,2609,2609,2609,0,0,1430,1430
2007-04-08,2609,2609,2609,0,0,1430,1430
2007-04-09,2610,2610,2610,0,0,1431,1431
2007-04-10,2610,2610,2610,0,0,1431,1431
2007-04-11,2610,2610,2610,0,0,1431,1431
2007-04-12,2610,2610,2610,0,0,1431,1431
2007-04-13,2607,2607,2607,0,0,1428,1428
2007-04-14,2607,2607,2607,0,0,1428,1428
2007-04-15,2607,2607,2607,0,0,1428,1428
2007-04-16,2605,2605,2605,0,0,1426,1426
2007-04-17,2605,2605,2605,0,0,1426,1426
2007-04-18,2605,2605,2605,0,0,1426,1426
2007-04-19,2606,2606,2606,0,0,1427,1427
2007-04-20,2606,2606,2606,0,0,1427,1427
2007-04-21,2606,2606,2606,0,0,1427,1427
2007-04-22,2606,2606,2606,0,0,1427,1427
2007-04-23,2602,2602,2602,0,0,1423,1423
2007-04-24,2602,2602,2602,0,0,1422,1422
2007-04-25,2601,2601,2601,0,0,1421,1421
2007-04-26,2605,2605,2605,0,0,1423,1423
2007-04-27,2604,2604,2604,0,0,1422,1422
2007-04-28,2604,2604,2604,0,0,1422,1422
2007-04-29,2604,2604,2604,0,0,1422,1422
2007-04-30,2603,2603,2603,0,0,1421,1421
2007-05-01,2602,2602,2602,0,0,1420,1420
2007-05-02,2601,2601,2601,0,0,1419,1419
2007-05-03,2603,2602,2602,1,0,1420,1420
2007-05-04,2603,2603,2603,0,0,1421,1421
2007-05-05,2603,2603,2603,0,0,1421,1421
2007-05-06,2603,2603,2603,0,0,1421,1421
2007-05-07,2603,2603,2603,0,0,1421,1421
2007-05-08,2603,2603,2603,0,0,1421,1421
2007-05-09,2603,2603,2603,0,0,1421,1421
2007-05-10,2604,2604,2604,0,0,1421,1421
2007-05-11,2606,2606,2606,0,0,1423,1423
2007-05-12,2606,2606,2606,0,0,1423,1423
2007-05-13,2606,2606,2606,0,0,1423,1423
2007-05-14,2605,2605,2605,0,0,1422,1422
2007-05-15,2607,2607,2607,0,0,1423,1423
2007-05-16,2607,2607,2607,0,0,1422,1422
2007-05-17,2607,2607,2607,0,0,1422,1422
2007-05-18,2607,2607,2607,0,0,1422,1422
2007-05-19,2607,2607,2607,0,0,1422,1422
2007-05-20,2607,2607,2607,0,0,1422,1422
2007-05-21,2605,2605,2605,0,0,1421,1421
2007-05-22,2604,2604,2604,0,0,1420,1420
2007-05-23,2605,2605,2605,0,0,1420,1420
2007-05-24,2606,2606,2606,0,0,1421,1421
2007-05-25,2611,2611,2611,0,0,1424,1424
2007-05-26,2611,2611,2611,0,0,1424,1424
2007-05-27,2611,2611,2611,0,0,1424,1424
2007-05-28,2611,2611,2611,0,0,1424,1424
2007-05-29,2611,2611,2611,0,0,1424,1424
2007-05-30,2609,2609,2609,0,0,1422,1422
2007-05-31,2608,2608,2608,0,0,1421,1421
2007-06-01,2604,2604,2604,0,0,1415,1415
2007-06-02,2604,2604,2604,0,0,1415,1415
2007-06-03,2604,2604,2604,0,0,1415,1415
2007-06-04,2603,2603,2603,0,0,1414,1414
2007-06-05,2598,2598,2598,0,0,1410,1410
2007-06-06,2598,2598,2598,0,0,1410,1410
2007-06-07,2597,2597,2597,0,0,1409,1409
2007-06-08,2598,2598,2598,0,0,1410,1410
2007-06-09,2598,2598,2598,0,0,1410,1410
2007-06-10,2598,2598,2598,0,0,1410,1410
2007-06-11,2595,2595,2595,0,0,1408,1408
2007-06-12,2596,2596,2596,0,0,1408,1408
2007-06-13,2597,2597,2597,0,0,1409,1409
2007-06-14,2599,2599,2599,0,0,1410,1410
2007-06-15,2595,2594,2594,1,0,1407,1407
2007-06-16,2594,2594,2594,0,0,1407,1407
2007-06-17,2594,2594,2594,0,0,1407,1407
2007-06-18,2595,2595,2595,0,0,1408,1408
2007-06-19,2593,2593,2593,0,0,1406,1406
2007-06-20,2593,2593,2593,0,0,1406,1406
2007-06-21,2593,2593,2593,0,0,1406,1406
2007-06-22,2595,2595,2595,0,0,1407,1407
2007-06-23,2595,2595,2595,0,0,1407,1407
2007-06-24,2595,2595,2595,0,0,1407,1407
2007-06-25,2594,2594,2594,0,0,1405,1405
2007-06-26,2591,2591,2591,0,0,1402,1402
2007-06-27,2599,2599,2599,0,0,1408,1408
2007-06-28,2600,2600,2600,0,0,1408,1408
2007-06-29,2600,2599,2599,1,0,1407,1407
2007-06-30,2599,2599,2599,0,0,1407,1407
2007-07-01,2599,2599,2599,0,0,1407,1407
2007-07-02,2595,2595,2595,0,0,1397,1397
2007-07-03,2595,2595,2595,0,0,1397,1397
2007-07-04,2595,2595,2595,0,0,1397,1397
2007-07-05,2593,2593,2593,0,0,1395,1395
2007-07-06,2592,2592,2592,0,0,1394,1394
2007-07-07,2592,2592,2592,0,0,1394,1394
2007-07-08,2592,2592,2592,0,0,1394,1394
2007-07-09,2591,2591,2591,0,0,1393,1393
2007-07-10,2591,2591,2591,0,0,1393,1393
2007-07-11,2591,2591,2591,0,0,1393,1393
2007-07-12,2590,2590,2590,0,0,1392,1392
2007-07-13,2589,2589,2589,0,0,1391,1391
2007-07-14,2589,2589,2589,0,0,1391,1391
2007-07-15,2589,2589,2589,0,0,1391,1391
2007-07-16,2589,2589,2589,0,0,1391,1391
2007-07-17,2589,2589,2589,0,0,1391,1391
2007-07-18,2589,2589,2589,0,0,1391,1391
2007-07-19,2589,2589,2589,0,0,1391,1391
2007-07-20,2590,2590,2590,0,0,1391,1391
2007-07-21,2590,2590,2590,0,0,1391,1391
2007-07-22,2590,2590,2590,0,0,1391,1391
2007-07-23,2588,2588,2588,0,0,1389,1389
2007-07-24,2588,2588,2588,0,0,1389,1389
2007-07-25,2588,2588,2588,0,0,1389,1389
2007-07-26,2587,2587,2587,0,0,1388,1388
2007-07-27,2588,2588,2588,0,0,1388,1388
2007-07-28,2588,2588,2588,0,0,1388,1388
2007-07-29,2588,2588,2588,0,0,1388,1388
2007-07-30,2588,2588,2588,0,0,1388,1388
2007-07-31,2588,2588,2588,0,0,1388,1388
2007-08-01,2587,2587,2587,0,0,1386,1386
2007-08-02,2586,2586,2586,0,0,1386,1386
2007-08-03,2588,2588,2588,0,0,1386,1386
2007-08-04,2588,2588,2588,0,0,1386,1386
2007-08-05,2588,2588,2588,0,0,1386,1386
2007-08-06,2586,2586,2586,0,0,1384,1384
2007-08-07,2583,2583,2583,0,0,1381,1381
2007-08-08,2584,2584,2584,0,0,1382,1382
2007-08-09,2584,2584,2584,0,0,1382,1382
2007-08-10,2584,2584,2584,0,0,1382,1382
2007-08-11,2584,2584,2584,0,0,1382,1382
2007-08-12,2584,2584,2584,0,0,1382,1382
2007-08-13,2584,2584,2584,0,0,1382,1382
2007-08-14,2585,2585,2585,0,0,1382,1382
2007-08-15,2587,2587,2587,0,0,1384,1384
2007-08-16,2587,2587,2587,0,0,1384,1384
2007-08-17,2586,2586,2586,0,0,1383,1383
2007-08-18,2586,2586,2586,0,0,1383,1383
2007-08-19,2586,2586,2586,0,0,1383,1383
2007-08-20,2585,2585,2585,0,0,1382,1382
2007-08-21,2583,2583,2583,0,0,1380,1380
2007-08-22,2582,2582,2582,0,0,1380,1380
2007-08-23,2581,2581,2581,0,0,1379,1379
2007-08-24,2580,2580,2580,0,0,1378,1378
2007-08-25,2580,2580,2580,0,0,1378,1378
2007-08-26,2580,2580,2580,0,0,1378,1378
2007-08-27,2580,2580,2580,0,0,1378,1378
2007-08-28,2580,2580,2580,0,0,1378,1378
2007-08-29,2580,2580,2580,0,0,1378,1378
2007-08-30,2580,2580,2580,0,0,1378,1378
2007-08-31,2579,2579,2579,0,0,1377,1377
2007-09-01,2579,2579,2579,0,0,1377,1377
2007-09-02,2579,2579,2579,0,0,1377,1377
2007-09-03,2579,2579,2579,0,0,1377,1377
2007-09-04,2578,2578,2578,0,0,1377,1377
2007-09-05,2578,2578,2578,0,0,1377,1377
2007-09-06,2577,2577,2577,0,0,1376,1376
2007-09-07,2576,2576,2576,0,0,1376,1376
2007-09-08,2576,2576,2576,0,0,1376,1376
2007-09-09,2576,2576,2576,0,0,1376,1376
2007-09-10,2576,2576,2576,0,0,1376,1376
2007-09-11,2574,2574,2574,0,0,1375,1375
2007-09-12,2576,2576,2576,0,0,1375,1375
2007-09-13,2575,2575,2575,0,0,1374,1374
2007-09-14,2575,2575,2575,0,0,1374,1374
2007-09-15,2575,2575,2575,0,0,1374,1374
2007-09-16,2575,2575,2575,0,0,1374,1374
2007-09-17,2575,2575,2575,0,0,1374,1374
2007-09-18,2574,2574,2574,0,0,1372,1372
2007-09-19,2574,2574,2574,0,0,1372,1372
2007-09-20,2575,2575,2575,0,0,1372,1372
2007-09-21,2574,2574,2574,0,0,1371,1371
2007-09-22,2574,2574,2574,0,0,1371,1371
2007-09-23,2574,2574,2574,0,0,1371,1371
2007-09-24,2574,2574,2574,0,0,1371,1371
2007-09-25,2570,2570,2570,0,0,1367,1367
2007-09-26,2574,2574,2574,0,0,1370,1370
2007-09-27,2575,2575,2575,0,0,1371,1371
2007-09-28,2573,2573,2573,0,0,1371,1371
2007-09-29,2573,2573,2573,0,0,1371,1371
2007-09-30,2573,2573,2573,0,0,1371,1371
2007-10-01,2571,2570,2570,1,0,1368,1368
2007-10-02,2566,2566,2566,0,0,1364,1364
2007-10-03,2567,2567,2567,0,0,1365,1365
2007-10-04,2567,2567,2567,0,0,1365,1365
2007-10-05,2566,2566,2566,0,0,1364,1364
2007-10-06,2566,2566,2566,0,0,1364,1364
2007-10-07,2566,2566,2566,0,0,1364,1364
2007-10-08,2565,2565,2565,0,0,1363,1363
2007-10-09,2565,2565,2565,0,0,1362,1362
2007-10-10,2567,2567,2567,0,0,1364,1364
2007-10-11,2567,2567,2567,0,0,1364,1364
2007-10-12,2567,2567,2567,0,0,1364,1364
2007-10-13,2567,2567,2567,0,0,1364,1364
2007-10-14,2567,2567,2567,0,0,1364,1364
2007-10-15,2568,2568,2568,0,0,1365,1365
2007-10-16,2568,2568,2568,0,0,1365,1365
2007-10-17,2568,2568,2568,0,0,1363,1363
2007-10-18,2569,2569,2569,0,0,1364,1364
2007-10-19,2572,2572,2572,0,0,1367,1367
2007-10-20,2572,2572,2572,0,0,1367,1367
2007-10-21,2572,2572,2572,0,0,1367,1367
2007-10-22,2570,2570,2570,0,0,1365,1365
2007-10-23,2571,2571,2571,0,0,1365,1365
2007-10-24,2575,2575,2575,0,0,1368,1368
2007-10-25,2575,2575,2575,0,0,1367,1367
2007-10-26,2574,2574,2574,0,0,1366,1366
2007-10-27,2574,2574,2574,0,0,1366,1366
2007-10-28,2574,2574,2574,0,0,1366,1366
2007-10-29,2575,2575,2575,0,0,1367,1367
2007-10-30,2575,2575,2575,0,0,1367,1367
2007-10-31,2575,2575,2575,0,0,1367,1367
2007-11-01,2576,2576,2576,0,0,1368,1368
2007-11-02,2575,2575,2575,0,0,1367,1367
2007-11-03,2575,2575,2575,0,0,1367,1367
2007-11-04,2575,2575,2575,0,0,1367,1367
2007-11-05,2576,2576,2576,0,0,1368,1368
2007-11-06,2576,2576,2576,0,0,1368,1368
2007-11-07,2576,2576,2576,0,0,1368,1368
2007-11-08,2575,2575,2575,0,0,1367,1367
2007-11-09,2578,2578,2578,0,0,1370,1370
2007-11-10,2578,2578,2578,0,0,1370,1370
2007-11-11,2578,2578,2578,0,0,1370,1370
2007-11-12,2576,2576,2576,0,0,1368,1368
2007-11-13,2577,2577,2577,0,0,1369,1369
2007-11-14,2577,2577,2577,0,0,1369,1369
2007-11-15,2576,2576,2576,0,0,1367,1367
2007-11-16,2578,2578,2578,0,0,1369,1369
2007-11-17,2578,2578,2578,0,0,1369,1369
2007-11-18,2578,2578,2578,0,0,1369,1369
2007-11-19,2577,2577,2577,0,0,1368,1368
2007-11-20,2577,2577,2577,0,0,1368,1368
2007-11-21,2576,2576,2576,0,0,1367,1367
2007-11-22,2576,2576,2576,0,0,1367,1367
2007-11-23,2575,2575,2575,0,0,1366,1366
2007-11-24,2575,2575,2575,0,0,1366,1366
2007-11-25,2575,2575,2575,0,0,1366,1366
2007-11-26,2574,2574,2574,0,0,1366,1366
2007-11-27,2572,2572,2572,0,0,1364,1364
2007-11-28,2573,2573,2573,0,0,1365,1365
2007-11-29,2574,2574,2574,0,0,1365,1365
2007-11-30,2574,2574,2574,0,0,1365,1365
2007-12-01,2574,2574,2574,0,0,1365,1365
2007-12-02,2574,2574,2574,0,0,1365,1365
2007-12-03,2573,2573,2573,0,0,1364,1364
2007-12-04,2571,2571,2571,0,0,1362,1362
2007-12-05,2571,2571,2571,0,0,1362,1362
2007-12-06,2572,2572,2572,0,0,1363,1363
2007-12-07,2571,2571,2571,0,0,1362,1362
2007-12-08,2571,2571,2571,0,0,1362,1362
